Sale no,Date,Region,Estate,Grade,Price (Rs/kg),Exchange Rate (LKR/USD),Rainfall
38,2025-09-29/30,WESTERN HIGH,Venture,OP/OPA,1300,298.76,34.34
38,2025-09-29/30,WESTERN HIGH,Bambarakelly,OP/OPA,1300,298.76,34.34
38,2025-09-29/30,WESTERN HIGH,Inverness,OP1,1500,298.76,34.34
38,2025-09-29/30,WESTERN HIGH,Cymru,PEK/PEK1,1900,298.76,34.34
38,2025-09-29/30,UVA HIGH,Nayabedde,BOP,1440,298.76,16.5
38,2025-09-29/30,UVA HIGH,Ellathota Uva,BOP,1360,298.76,16.5
38,2025-09-29/30,UVA HIGH,Ranaya,BOPSp,920,298.76,16.5
38,2025-09-29/30,UVA HIGH,Nayabedde,BOPF/BOPFSp,1360,298.76,16.5
38,2025-09-29/30,UVA HIGH,Bandaraeliya,BOPF/BOPFSp,1280,298.76,16.5
38,2025-09-29/30,UVA HIGH,Kelliebedde,BOPF/BOPFSp,1260,298.76,16.5
38,2025-09-29/30,UVA HIGH,Uva Highlands,BOP1,1320,298.76,16.5
38,2025-09-29/30,UVA HIGH,Aislaby,FBOP/FBOP1,1550,298.76,16.5
38,2025-09-29/30,UVA HIGH,Uva Highlands,FBOPF/FBOPF1,1400,298.76,16.5
38,2025-09-29/30,UVA HIGH,Mount Uva,OP/OPA,1360,298.76,16.5
38,2025-09-29/30,UVA HIGH,Uva Highlands,OP1,1380,298.76,16.5
38,2025-09-29/30,UVA HIGH,Needwood Super,PEK/PEK1,1800,298.76,16.5
38,2025-09-29/30,UVA HIGH,Mount Uva,PEK/PEK1,1800,298.76,16.5
38,2025-09-29/30,UVA HIGH,Ranaya,PEK/PEK1,1800,298.76,16.5
38,2025-09-29/30,UVA HIGH,Ellathota Uva,PEK/PEK1,1800,298.76,16.5
38,2025-09-29/30,NUWARA ELIYAS,Kenmare,BOP,820,298.76,40.36
38,2025-09-29/30,NUWARA ELIYAS,Lovers Leap,BOPF/BOPFSp,1300,298.76,40.36
38,2025-09-29/30,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,1120,298.76,40.36
38,2025-09-29/30,NUWARA ELIYAS,Summerhill,OP/OPA,960,298.76,40.36
38,2025-09-29/30,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1260,298.76,40.36
38,2025-09-29/30,UDAPUSSELLAWAS,High Forest,BOP,1280,298.76,32.64
38,2025-09-29/30,UDAPUSSELLAWAS,Kirklees,BOPF/BOPFSp,1260,298.76,32.64
38,2025-09-29/30,UDAPUSSELLAWAS,Mooloya,BOPF/BOPFSp,1260,298.76,32.64
38,2025-09-29/30,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF2,1240,298.76,36.53
38,2025-07-29/30,UDAPUSSELLAWAS,Maha Uva,OP/OPA,1200,298.76,32.64
38,2025-09-29/30,UDAPUSSELLAWAS,Delmar,OP1,1320,298.76,32.64
38,2025-09-29/30,UDAPUSSELLAWAS,Maha Uva,PEK/PEK1,1800,298.76,32.64
38,2025-09-29/30,UNORTHODOX HIGH,Dunsinane CTC,PF1,1220,298.76,36.53
38,2025-09-29/30,UNORTHODOX MEDIUM,Strathdon CTC,PF1,1160,298.76,36.53
38,2025-09-29/30,UNORTHODOX MEDIUM,Park Side CTC,BPS,670,298.76,36.53
38,2025-09-29/30,UNORTHODOX LOW,Kalubowitiyana CTC,PF1,1440,298.76,36.53
38,2025-09-29/30,UNORTHODOX LOW,Ceciliyan CTC,BP1,1400,298.76,36.53
38,2025-09-29/30,UNORTHODOX LOW,Ross Feld CTC,BPS,680,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Aruna,FBOPFSp,4450,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Samvin,FBOPFSp,4350,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Fortune,FBOPFSp,4050,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,New Batuwangala,FBOPFExSp,4600,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Danlanda Watte,FBOPFExSp,4150,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Dullie Ella,FBOPFExSp,3950,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Magedara,FBOPFExSp1,3650,298.76,36.53
38,2025-09-29/30,PREMIUM FLOWERY,Kamarangapitiya,FBOPFExSp1,3550,298.76,36.53
38,2025-09-29/30,DUSTS,Mattakelle,DUST1,1650,298.76,36.53
38,2025-09-29/30,DUSTS,Kalubowitiyana CTC,PD,1380,298.76,36.53
38,2025-09-29/30,DUSTS,Dellawa CTC,PD,1380,298.76,36.53
38,2025-09-29/30,DUSTS,Ceciliyan CTC,PD,1380,298.76,36.53
38,2025-09-29/30,OFF GRADES,Mattakelle,FGS/FGS1,1320,298.76,36.53
38,2025-09-29/30,OFF GRADES,Wanarajah,FGS/FGS1,1260,298.76,36.53
38,2025-09-29/30,OFF GRADES,Wattegodde,FGS/FGS1,1260,298.76,36.53
38,2025-09-29/30,OFF GRADES,Agraouvah,FGS/FGS1,1260,298.76,36.53
38,2025-09-29/30,OFF GRADES,Bogawantalawa,FGS/FGS1,1220,298.76,36.53
38,2025-09-29/30,OFF GRADES,Liyonta CTC,PF,1320,298.76,36.53
38,2025-09-29/30,OFF GRADES,Bogoda,BM,1300,298.76,36.53
38,2025-09-29/30,OFF GRADES,Chandrika Estate,BP,1200,298.76,36.53
38,2025-09-29/30,OFF GRADES,Chandrika Estate,BOPIA,1550,298.76,36.53
38,2025-09-29/30,OFF GRADES,Aldora,BOPIA,1500,298.76,36.53
38,2025-09-29/30,OFF GRADES,Liyonta,BOPIA,1500,298.76,36.53
38,2025-09-29/30,LOW GROWNS,Golden Garden,BOP,2850,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Elaine Super,BOP,2900,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Kamarangapitiya,BOPSp,2450,298.76,53.92
38,2025-09-29/30,LOW GROWNS,New Spring View,BOPSp,2450,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Kings Bru,BOPF,2000,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Rajjuruwatta Super,BOPFSp,2850,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Sithaka,FBOP,2450,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Kiruwanaganga,FBOP1,2350,298.76,53.92
38,2025-09-29/30,LOW GROWNS,New Laksakanda,FBOPF,1850,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Lumbini,FBOPF1,1950,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Kolonna Super,FBOPF1,1700,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Pothotuwa,BOP1,2900,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Dampahala,OP1,3200,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Kiruwanaganga,OP1,3050,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Makandura,OP1,3000,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Miriswatta,OP,1650,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Liyonta,OPA,2200,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Lumbini,PEK,2600,298.76,53.92
38,2025-09-29/30,LOW GROWNS,Galahitiya,PEK1,2700,298.76,53.92
39,2025-10-07/08,WESTERN MEDIUM,Ancoombra,BOP,1800,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Harangalla,BOP,1650,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Dartry Valley,BOP,1500,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Craighead,FBOP/FBOP1,1750,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Imboolpittia,FBOP/FBOP1,1750,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Craighead,FBOPF/FBOPF1,1600,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,1600,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Hatale,OP/OPA,1400,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Craighead,OP1,1700,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Sarnia Plaiderie,PEK/PEK1,1900,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Doombagastalawa,PEK/PEK1,1900,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Harangalla,PEK/PEK1,1900,298.74,39.27
39,2025-10-07/08,WESTERN MEDIUM,Imboolpittia,PEK/PEK1,1850,298.74,39.27
39,2025-10-07/08,UVA MEDIUM,Misty Uva,BOP,1340,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,Hindagala,BOPSp,1380,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,Dickwella,BOPF/BOPFSp,1600,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,Aruna Passara,BOP1,1950,298.74,29.74
39,2025-07-07/08,UVA MEDIUM,Dickwella,OP/OPA,1260,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,Aruna Passara,OP1,1650,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,Craighead,PEK/PEK1,1900,298.74,29.74
39,2025-10-07/08,UVA MEDIUM,UVA Samovar,OP1,1300,298.74,29.74
39,2025-10-07/08,WESTERN HIGH,Norwood,BOP,1500,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Bearwell,BOPSp,1650,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Great Western,BOPF/BOPFSp,1600,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Inverness,BOP1,1800,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Bogahawatte,FBOPF/FBOPF1,1420,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Venture,OP/OPA,1300,298.74,34.34
39,2025-10-07/08,WESTERN HIGH,Cymru,PEK/PEK1,1750,298.74,34.34
39,2025-10-07/08,UVA HIGH,Nayabedde,BOP,1360,298.74,16.5
39,2025-10-07/08,UVA HIGH,Ranaya,BOPSp,920,298.74,16.5
39,2025-10-07/08,UVA HIGH,Nayabedde,BOPF/BOPFSp,1360,298.74,16.5
39,2025-10-07/08,UVA HIGH,Uva Highlands,BOP1,1320,298.74,16.5
39,2025-10-07/08,UVA HIGH,Aislaby,FBOP/FBOP1,1550,298.74,16.5
39,2025-09-07/08,UVA HIGH,Mount Uva,OP/OPA,1360,298.74,16.5
39,2025-09-07/08,UVA HIGH,Uva Highlands,OP1,1380,298.74,16.5
39,2025-10-07/08,UVA HIGH,Needwood Super,PEK/PEK1,1800,298.74,16.5
39,2025-10-07/08,NUWARA ELIYAS,Mahagastotte,BOPF/BOPFSp,1280,298.74,40.36
39,2025-10-07/08,NUWARA ELIYAS,Lovers Leap,BOPF/BOPFSp,1280,298.74,40.36
39,2025-10-07/08,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,1180,298.74,40.36
39,2025-10-07/08,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1480,298.74,40.36
39,2025-10-07/08,UDAPUSSELLAWAS,Luckyland,BOP,1220,298.74,32.64
39,2025-10-07/08,UDAPUSSELLAWAS,Mooloya,BOPF/BOPFSp,1260,298.74,32.64
39,2025-10-07/08,UDAPUSSELLAWAS,Delmar,FBOP/FBOP1,1400,298.74,32.64
39,2025-10-07/08,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,1320,298.74,32.64
39,2025-09-07/08,UDAPUSSELLAWAS,Maha Uva,OP/OPA,1200,298.74,32.64
39,2025-10-07/08,UDAPUSSELLAWAS,High Forest,OP1,1040,298.74,32.64
39,2025-10-07/08,UDAPUSSELLAWAS,Delmar,PEK/PEK1,1480,298.74,32.64
39,2025-10-07/08,UNORTHODOX HIGH,Dunsinane CTC,PF1,1180,298.74,36.53
39,2025-10-07/08,UNORTHODOX MEDIUM,Strathdon CTC,PF1,1200,298.74,36.53
39,2025-10-07/08,UNORTHODOX LOW,Kalubowitiyana CTC,PF1,1460,298.74,36.53
39,2025-10-07/08,UNORTHODOX LOW,Ceciliyan CTC,BP1,1440,298.74,36.53
39,2025-10-07/08,PREMIUM FLOWERY,Aruna,FBOPFSp,5000,298.74,36.53
39,2025-10-07/08,PREMIUM FLOWERY,New Batuwangala,FBOPFExSp,5300,298.74,36.53
39,2025-10-07/08,PREMIUM FLOWERY,Garden Leaf Super,FBOPFExSp1,5250,298.74,36.53
39,2025-10-07/08,DUSTS,Mattakelle,DUST1,1460,298.74,36.53
39,2025-10-07/08,DUSTS,Ceciliyan CTC,PD,1460,298.74,36.53
39,2025-09-07/08,OFF GRADES,Holyrood,FGS/FGS1,1550,298.74,36.53
39,2025-10-07/08,OFF GRADES,Hingalgoda CTC,PF,1320,298.74,36.53
39,2025-10-07/08,OFF GRADES,Norwich,BM,1060,298.74,36.53
39,2025-10-07/08,OFF GRADES,Kothmale Hills,BP,1180,298.74,36.53
39,2025-10-07/08,OFF GRADES,Bogoda,BOPIA,1600,298.74,36.53
39,2025-10-07/08,LOW GROWNS,Golden Garden,BOP,2850,298.74,53.92
39,2025-10-07/08,LOW GROWNS,New Laksakanda,BOP,2450,298.74,53.92
39,2025-10-07/08,LOW GROWNS,New Spring View,BOPSp,2400,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Kings Bru,BOPF,2050,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Rajjuruwatta Super,BOPFSp,2850,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Sithaka,FBOP,2450,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Wattahena,FBOP1,1950,298.74,53.92
39,2025-10-07/08,LOW GROWNS,New Laksakanda,FBOPF,1750,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Lumbini,FBOPF1,1850,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Pothotuwa,BOP1,3000,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Pothotuwa,OP1,3450,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Lumbini,PEK,2400,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Liyonta,PEK1,2400,298.74,53.92
39,2025-10-07/08,LOW GROWNS,Peak View Super,PEK1,2400,298.74,53.92
40,2025-10-14/15,WESTERN MEDIUM,Ancoombra,BOP,1800,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Galgewatta,BOP,1800,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Dartry Valley,BOP,1700,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Harangalla,BOP,1700,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Doombagastalawa,BOP,1440,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Windsorforest,BOPSp,1420,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Vellai Oya,BOPF/BOPFSp,1240,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Rozelle,BOPF/BOPFSp,1180,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Dartry Valley,BOP1,1850,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Craighead,FBOP/FBOP1,1800,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,New Rothschild,FBOP/FBOP1,1800,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Harangalla,FBOPF/FBOPF1,1550,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Ancoombra,FBOPF/FBOPF1,1550,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Craighead,FBOPF/FBOPF1,1500,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Hatale,FBOPF/FBOPF1,1500,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Imboolpittia,FBOPF/FBOPF1,1480,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Dartry Valley,OP/OPA,1300,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Craighead,OP/OPA,1300,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Dartry Valley,PEK/PEK1,1950,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Harangalla,PEK/PEK1,1950,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Pupuressa,PEK/PEK1,1900,298.84,39.27
40,2025-10-14/15,WESTERN MEDIUM,Imboolpittia,PEK/PEK1,1850,298.84,39.27
40,2025-10-14/15,UVA MEDIUM,Misty-Uva,BOP,1320,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,El Teb,BOP,1200,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,BOPSp,1280,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Halpewatta Uva,BOPSp,1120,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,BOPF/BOPFSp,1400,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Sarnia Plaiderie,BOP1,1550,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Misty-Uva,FBOP/FBOP1,1600,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Telbedde,FBOP/FBOP1,1600,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,FBOP/FBOP1,1550,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Sarnia Plaiderie,FBOPF/FBOPF1,1480,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,FBOPF/FBOPF1,1400,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Misty-Uva,OP/OPA,1260,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Sarnia Plaiderie,OP1,1650,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,OP1,1400,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Misty-Uva,OP1,1360,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Sarnia Plaiderie,PEK/PEK1,1900,298.84,29.74
40,2025-10-14/15,UVA MEDIUM,Dickwella,PEK/PEK1,1900,298.84,29.74
40,2025-10-14/15,WESTERN HIGH,Craig Hill,BOP,1850,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Norwood,BOP,1460,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Wattegodde,BOPSp,1500,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Bearwell,BOPSp,1440,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Eildon Hall,BOPSp,1260,298.84,34.34
40,2025-09-14/15,WESTERN HIGH,Dessford,BOPF/BOPFSp,1440,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Inverness,BOP1,1500,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Torrington,FBOP/FBOP1,1550,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Cymru,FBOPF/FBOPF1,1420,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Venture,OP/OPA,1300,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Venture,OP1,1380,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Cymru,PEK/PEK1,1850,298.84,34.34
40,2025-10-14/15,WESTERN HIGH,Gartmore,PEK/PEK1,1600,298.84,34.34
40,2025-10-14/15,UVA HIGH,Nayabedde,BOP,1240,298.84,16.5
40,2025-10-14/15,UVA HIGH,Kelliebedde,BOP,1220,298.84,16.5
40,2025-10-14/15,UVA HIGH,Spring Valley,BOP,870,298.84,16.5
40,2025-10-14/15,UVA HIGH,Hope,BOPF/BOPFSp,870,298.84,16.5
40,2025-10-14/15,UVA HIGH,Inverness,BOP1,1500,298.84,16.5
40,2025-10-14/15,UVA HIGH,Torrington,FBOP/FBOP1,1550,298.84,16.5
40,2025-10-14/15,UVA HIGH,Craig,FBOPF/FBOPF1,1400,298.84,16.5
40,2025-10-14/15,UVA HIGH,Ellathota Uva,OP/OPA,1280,298.84,16.5
40,2025-10-14/15,UVA HIGH,Ellathota Uva,OP1,1500,298.84,16.5
40,2025-10-14/15,UVA HIGH,Oodoowerre,PEK/PEK1,1750,298.84,16.5
40,2025-10-14/15,UVA HIGH,Ranaya,PEK/PEK1,1750,298.84,16.5
40,2025-10-14/15,NUWARA ELIYAS,Kenmare,FBOP/FBOP1,1100,298.84,40.36
40,2025-10-14/15,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1300,298.84,40.36
40,2025-10-14/15,UDAPUSSELLAWAS,Gonapitiya,FBOPF/FBOPF1,1280,298.84,32.64
40,2025-10-14/15,UDAPUSSELLAWAS,Delmar,OP1,1380,298.84,32.64
40,2025-10-14/15,UDAPUSSELLAWAS,Maha Uva,PEK/PEK1,1800,298.84,32.64
40,2025-10-14/15,UNORTHODOX HIGH,Dunsinane CTC,PF1,1180,298.84,36.53
40,2025-10-14/15,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1220,298.84,36.53
40,2025-10-14/15,UNORTHODOX LOW,Hingalgoda CTC,PF1,1500,298.84,36.53
40,2025-10-14/15,UNORTHODOX LOW,Ceciliyan CTC,BP1,1440,298.84,36.53
40,2025-10-14/15,PREMIUM FLOWERY,Rajjuruwatta Super,FBOPFSp,4950,298.84,36.53
40,2025-10-14/15,PREMIUM FLOWERY,Randiv Super,FBOPFSp,4950,298.84,36.53
40,2025-10-14/15,PREMIUM FLOWERY,New Batuwangala,FBOPFExSp,5350,298.84,36.53
40,2025-10-14/15,PREMIUM FLOWERY,Garden Leaf Super,FBOPFExSp1,5950,298.84,36.53
40,2025-10-14/15,DUSTS,Great Western,DUST1,1500,298.84,36.53
40,2025-10-14/15,DUSTS,Ceciliyan CTC,PD,1420,298.84,36.53
40,2025-10-14/15,OFF GRADES,Kotiyagalla,FGS/FGS1,1260,298.84,36.53
40,2025-10-14/15,OFF GRADES,Hingalgoda CTC,PF,1360,298.84,36.53
40,2025-10-14/15,OFF GRADES,Norwich,BM,1060,298.84,36.53
40,2025-10-14/15,OFF GRADES,Laksakanda,BP,1200,298.84,36.53
40,2025-10-14/15,OFF GRADES,Aldora,BOPIA,1420,298.84,36.53
40,2025-10-14/15,LOW GROWNS,Elaine Super,BOP,2550,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Stream Line,BOPSp,2350,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Kings Bru,BOPF,2100,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Rajjuruwatta Super,BOPFSp,2500,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Sunrise,FBOP,2500,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Woodland Grand,FBOPF1,1750,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Pothotuwa,BOP1,3000,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Susantha,OP1,3300,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Lions,OPA,1800,298.84,53.92
40,2025-10-14/15,LOW GROWNS,Liyonta,PEK1,2500,298.84,53.92
41,2025-10-21/22,WESTERN MEDIUM,Hatale,BOP,2050,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Uplands,BOPSp,1440,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Craighead,BOPSp,1400,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Vellai Oya,BOPF/BOPFSp,1260,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Harangalla,BOPF/BOPFSp,1220,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Craighead,BOPF/BOPFSp,1160,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Ancoombra,BOPF/BOPFSp,1160,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Dartry Valley,BOP1,1900,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Craighead,FBOP/FBOP1,1900,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Doombagastalawa,FBOP/FBOP1,1850,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Imboolpittiya,FBOP/FBOP1,1850,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Harangalla,FBOP/FBOP1,1800,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Dartry Valley,FBOP/FBOP1,1800,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Craighead,FBOPF/FBOPF1,1600,299.22,39.27
41,2025-10-21/22,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,1550,299.22,39.27
